country,crop,year,actual_yield,predicted_yield,best_params
Albania,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Algeria,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Andorra,Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Angola,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Argentina,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Armenia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Australia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Austria,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Azerbaijan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bangladesh,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Belarus,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Belgium,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Belize,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Benin,Fonio,2022,531.5,645.4366613539721,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bhutan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bolivia (Plurinational State of),Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bosnia and Herzegovina,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Botswana,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Brazil,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Brunei Darussalam,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Bulgaria,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Burkina Faso,Fonio,2022,800.2,776.0368590778583,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Burundi,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Cambodia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Cameroon,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Canada,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Central African Republic,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Chad,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Chile,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
China,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
"China, Taiwan Province of",Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Colombia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Congo [Republic],Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Costa Rica,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Croatia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Cuba,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Czechia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Côte d'Ivoire,Fonio,2022,1262.7,630.580355419369,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Democratic People's Republic of Korea,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
DemocraticRepublic of the Congo,Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Denmark,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Djibouti,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Dominican Republic,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ecuador,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Egypt,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
El Salvador,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Equatorial Guinea,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Eritrea,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Estonia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Eswatini,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ethiopia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Finland,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
France,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
French Guiana,Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Gabon,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Gambia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Georgia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Germany,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ghana,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Greece,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Greenland,Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Guatemala,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Guinea,Fonio,2022,820.0,770.116217497459,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Guinea-Bissau,Fonio,2022,738.5,620.0265094390793,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Guyana,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Haiti,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Honduras,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Hungary,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Iceland,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
India,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Indonesia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Iran (Isalamic Republic of),Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Iraq,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ireland,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Israel,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Italy,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Japan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Jordan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Kazakhstan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Kenya,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Kosovo,Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Kuwait,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Kyrgyzstan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Lao People's Democratic Republic,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Latvia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Lebanon,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Lesotho,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Liberia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Libya,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Lithuania,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Macedonia [FYROM],Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Madagascar,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Malawi,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Malaysia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Mali,Fonio,2022,591.4,393.80607320751386,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Mauritania,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Mexico,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Mongolia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Montenegro,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Morocco,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Mozambique,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Myanmar,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Namibia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Nepal,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Netherlands (Kingdom of the),Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
New Zealand,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Nicaragua,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Niger,Fonio,2022,681.3,289.821554071303,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Nigeria,Fonio,2022,492.3,507.7942992536734,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Norway,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Oman,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Pakistan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Panama,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Papua New Guinea,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Paraguay,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Peru,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Philippines,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Poland,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Portugal,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Qatar,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Republic of Korea,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Republic of Moldova,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Romania,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Russian Federation,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Rwanda,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Saudi Arabia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Senegal,Fonio,2022,960.7,814.2021266538648,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Serbia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Sierra Leone,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Slovakia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Slovenia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Somalia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
South Africa,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Spain,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Sri Lanka,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Sudan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Suriname,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Sweden,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Switzerland,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Syrian Arab Republic,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Tajikistan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Thailand,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Togo,Fonio,2022,859.8,465.2316163901253,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Tunisia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Turkmenistan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Türkiye,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Uganda,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Ukraine,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
United Arab Emirates,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
United Kingdom of Great Britain and Northern Ireland,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
United Republic of Tanzania,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
United States of America,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Uruguay,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Uzbekistan,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Venezuela (Bolivarian Republic of),Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Viet Nam,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Western Sahara,Fonio,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Yemen,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Zambia,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Zimbabwe,Fonio,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0001}"
Afghanistan,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Albania,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Algeria,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Andorra,Gooseberries,2022,Unknown,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Angola,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Argentina,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Armenia,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Australia,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Austria,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Azerbaijan,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bangladesh,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Belarus,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Belgium,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Belize,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Benin,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bhutan,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bolivia (Plurinational State of),Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bosnia and Herzegovina,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Botswana,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Brazil,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Brunei Darussalam,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Bulgaria,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Burkina Faso,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Burundi,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Cambodia,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Cameroon,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Canada,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Central African Republic,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Chad,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
Chile,Gooseberries,2022,0.0,0.0,"{'alpha': 0.0005, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': 0.0001}"
